frame,fps,vehicles,people
343,26.82380328078534,16,0
344,25.55118700236974,14,0
345,27.976574485399073,16,0
346,28.17559769721153,16,0
347,27.81700733509305,16,0
348,26.2710469449751,16,0
349,25.840997584898222,17,0
350,27.31929472607781,18,0
351,5.354720021039435,16,0
352,6.150709318661079,16,0
353,27.425402948965246,16,0
354,26.81317163916715,17,0
355,26.82020129679127,17,0
356,27.625365545222227,16,0
357,27.41823173721196,14,0
358,27.096037314107782,16,0
359,27.956808062495,15,0
360,27.68718520816693,16,0
361,27.62372807681922,17,0
362,22.07179918960164,17,0
363,26.456309883497227,16,0
364,26.2011356750645,16,0
365,27.654873208233884,15,0
366,27.598099724960193,15,0
367,27.516263202781605,15,0
368,26.806659636340395,15,0
369,27.34761687422573,15,0
370,22.901047780768664,15,0
371,6.370488277571552,17,0
372,5.334615379723571,17,0
373,7.3006885891928395,16,0
374,6.336754288027968,17,0
375,6.554193973828879,16,0
376,6.404749615956657,17,0
377,26.135829163576997,18,0
378,27.115656637488524,16,0
379,27.522040971666296,16,0
380,27.056011043522574,16,0
381,23.46398142709295,17,0
382,25.994905516544677,17,0
383,25.446087204470032,19,0
384,26.403515177458548,17,0
385,17.305875896898453,18,0
386,26.847153857478446,17,0
387,25.760056994755008,16,0
388,26.365507313792172,15,0
389,26.821744885756857,16,0
390,27.325524124721486,16,0
391,25.68732813581328,17,0
392,27.841565493298994,16,0
393,27.900088470262684,15,0
394,26.933352169473892,15,0
395,5.574885327045538,16,0
396,8.16434964397918,15,0
397,27.595376102846842,16,0
398,28.194537620241594,14,0
399,27.130038809831824,16,0
400,28.15781735668683,13,0
401,29.082477586481858,12,0
402,27.325346102478907,13,0
403,27.087112919370984,15,0
404,26.527255823366833,16,0
405,25.7008645992267,16,0
406,26.280594246759023,16,0
407,27.96594189853246,14,0
408,28.765741483721854,15,0
409,28.02161931040012,15,0
410,27.844153085272346,14,0
411,28.74326871021018,14,0
412,28.387075815206355,16,0
413,28.23287403827384,15,0
414,10.130508396795378,14,0
415,7.376896194508005,14,0
416,13.326588970934,13,0
417,26.908988259446975,13,0
418,27.287125105718562,15,0
419,27.449453864830726,15,0
420,27.94842509978477,16,0
421,27.487951136073193,17,0
422,22.964745046293,16,0
423,26.442966390739958,17,0
424,25.983632860656297,17,0
425,26.368988193283123,16,0
426,27.295471258533283,17,0
427,25.401088885255234,17,0
428,26.998886392749323,17,0
429,26.590657807982957,18,0
430,27.14426057636925,18,0
431,25.3092769819336,19,0
432,25.187535655735243,18,0
433,25.735873600245437,18,0
434,22.901673000480496,19,0
435,4.396604985183236,20,0
436,7.3215761369527765,18,0
437,6.782531638200641,18,0
438,4.801051255577355,18,0
439,26.485545774870236,17,0
440,26.079114593048562,18,0
441,25.16985117618819,18,0
442,26.250001564622018,19,0
443,25.25943546784383,22,0
444,23.761473399162686,22,0
445,24.86987251704714,23,0
446,24.91848313638821,22,0
447,25.761006289308177,21,0
448,23.801250695145896,21,0
449,23.454009651570477,21,0
450,26.760993287905467,18,0
451,27.6430261449539,17,0
452,25.767969921116656,17,0
453,24.747200358731696,19,0
454,26.4111631655836,18,0
455,25.88852815188811,17,0
456,4.062500242143884,19,0
457,4.52996048182153,17,0
458,5.799261110988208,17,0
459,26.975618226838602,16,0
460,28.491009747647997,16,0
461,27.641568746334165,17,0
462,28.14591330022816,17,0
463,28.228313759800788,18,0
464,27.267256959342618,17,0
465,28.538310278898557,16,0
466,27.9989853272987,15,0
467,28.548216716580452,13,0
468,28.637685117539824,14,0
469,28.457374702318354,15,0
470,29.184060562625678,14,0
471,29.214958869378062,15,0
472,24.62732295623888,18,0
473,25.996516694454602,17,0
474,28.14855777619693,18,0
475,25.70622016020789,18,0
476,27.572518883242726,17,0
477,5.583382587072624,16,0
478,27.901387650838842,15,0
479,26.874849424609785,18,0
480,25.526772564055747,19,0
481,23.52451835441263,17,0
482,23.844549806142055,17,0
483,23.90284545200686,17,0
484,25.5058165344036,17,0
485,26.658260029491025,18,0
486,25.95035513648625,19,0
487,24.67107035509885,18,0
488,24.691112667847957,19,0
489,26.4571442989428,17,0
490,24.497579038974845,18,0
491,23.95827883039065,18,0
492,25.225861550490166,18,0
493,26.292126097776553,18,0
494,24.323548173836393,17,0
495,5.735619939475408,19,0
496,24.749244712990937,19,0
497,24.477135320619062,19,0
498,19.820072866803077,20,0
499,20.90306247040941,18,0
500,25.048097939683487,19,0
501,21.13276298154922,19,0
502,23.5588732552588,20,0
503,24.66367164530166,21,0
504,24.8329139555124,20,0
505,24.758156200010625,20,0
506,23.03562739250545,21,0
507,24.892307327089934,21,0
508,21.955913376222956,20,0
509,24.112540026559813,21,0
510,25.688586740162304,20,0
511,25.277093766761283,20,0
512,4.4529821883005685,21,0
513,5.318886893711132,19,0
514,6.217689333744456,18,0
515,25.361615672995526,18,0
516,22.436872118028436,20,0
517,26.25427367814869,19,0
518,24.517197035235803,20,0
519,25.747406416127486,19,0
520,25.27084965115018,18,0
521,24.44161883395006,19,0
522,25.072654017670338,17,0
523,23.057788723722403,18,0
524,22.03295773908019,21,0
525,25.38863465775647,19,0
526,27.009839781567152,18,0
527,26.422976369718466,17,0
528,25.109728865713993,21,0
529,24.66686270127854,21,0
530,24.425108169647277,21,0
531,27.138991517253427,19,0
532,5.294935837956914,21,0
533,24.65004642852945,19,0
534,24.151138084517097,20,0
535,21.652155508406768,19,0
536,25.908037457070147,20,0
537,24.910639409885135,20,0
538,24.64439783069809,20,0
539,26.136480617160093,19,0
540,22.600690796031966,21,0
541,26.37031448438895,20,0
542,25.918123451297358,20,0
543,21.127227667912514,19,0
544,26.004091906704527,20,0
545,24.208289324075515,20,0
546,25.517144039130752,20,0
547,24.562567345982664,20,0
548,25.841952854484738,19,0
549,6.726858653186125,17,0
550,6.6218254958115335,18,0
551,5.683338753387534,20,0
552,24.7675128582142,21,0
553,24.293680857225603,20,0
554,24.827034290077602,20,0
555,26.65385544159327,21,0
556,26.016189158846043,21,0
557,24.63643625769466,21,0
558,25.839405625854784,20,0
559,25.52413176167033,21,0
560,25.16803878741329,21,0
561,25.311262514407787,20,0
562,24.46100461307875,20,0
563,25.053035235370363,19,0
564,25.683081256506032,20,0
565,26.83392832009008,20,0
566,25.83717721269466,19,0
567,25.31110977008026,18,0
568,25.459679622199427,19,0
569,5.414464376077909,20,0
570,25.73682111321785,18,0
571,23.489342637291248,19,0
572,24.534837060478612,17,0
573,26.103947671415323,15,0
574,26.641834939307515,16,0
575,27.6483105034871,16,0
576,23.50013446884805,16,0
577,26.305317754488954,16,0
578,27.826973090600287,16,0
579,26.55244582592126,17,0
580,23.741298601323393,16,0
581,25.65229410541509,16,0
582,25.815867544777497,16,0
583,26.97058785704181,16,0
584,26.880016406260015,16,0
585,26.467662445020792,15,0
586,26.534975674872047,15,0
587,5.47143554114237,16,0
588,5.61867827293759,16,0
589,5.826288073366459,17,0
590,6.564040927600464,17,0
591,27.596283917151354,17,0
592,25.921807596751666,17,0
593,26.563712823630745,17,0
594,25.86394356469834,18,0
595,25.34307345574951,17,0
596,26.92747314830865,17,0
597,27.06089873866899,16,0
598,25.622206746569905,17,0
599,25.77715500817385,18,0
600,26.483204525938273,18,0
601,26.15522380613861,18,0
602,26.217185575967445,18,0
603,25.580951683926763,18,0
604,27.67366705594373,16,0
605,27.279316310469973,16,0
606,26.196062756070752,17,0
607,26.930931085185208,17,0
608,26.58425342578625,17,0
609,4.568819251700384,17,0
610,4.924256014576808,17,0
611,5.919835374451142,17,0
612,25.787139335140886,17,0
613,26.142671046316668,18,0
614,25.141487040544753,18,0
615,26.640650406504065,17,0
616,25.384178705222322,17,0
617,24.579984645948464,19,0
618,24.48185007266975,18,0
619,24.2869286268515,17,0
620,25.182847604980967,17,0
621,26.303833032309853,17,0
622,25.15219151220039,17,0
623,26.203754724643115,17,0
624,25.927896741011818,18,0
625,26.807344961364173,17,0
626,26.409999055504834,17,0
627,23.750843733719904,17,0
628,24.952282367498945,17,0
629,4.3803231846839745,19,0
630,5.94965430956954,18,0
631,5.379098957217845,18,0
632,24.51074970342623,18,0
633,25.42603403228642,17,0
634,24.201444826551572,17,0
635,25.886610790860725,17,0
636,25.095906803645043,16,0
637,22.91042966232234,18,0
638,22.61909487035679,18,0
639,27.09883833619765,16,0
640,16.35505921162942,16,0
641,27.08116658811072,17,0
642,27.235386553421385,16,0
643,26.55244582592126,17,0
644,27.432398493093345,17,0
645,26.73523581267569,18,0
646,27.143206600873643,18,0
647,25.308818826368984,19,0
648,5.4439947770512145,18,0
649,25.187686912239823,18,0
650,22.914184567644938,18,0
651,25.269783890927275,17,0
652,22.924078375645614,17,0
653,23.9152478589593,16,0
654,24.694310829030492,17,0
655,25.56785291930312,17,0
656,23.378969370976282,17,0
657,27.241046957199455,16,0
658,26.64437357862506,17,0
659,26.706636697633254,17,0
660,28.260837926341182,16,0
661,27.067185513587464,16,0
662,24.506310180424418,16,0
663,26.295093066848892,17,0
664,24.811319861814397,17,0
665,6.721199408372207,17,0
666,5.636429606177316,17,0
667,25.10251545601992,18,0
668,23.183581421314745,18,0
669,27.438500085044026,18,0
670,26.056271005336367,18,0
671,24.306069702483747,18,0
672,25.98508165439992,16,0
673,26.553622527792548,17,0
674,25.511091107042716,18,0
675,18.317337758756224,16,0
676,23.799359949159083,17,0
677,23.050059077295085,16,0
678,23.07491376417321,16,0
679,27.15920069414766,17,0
680,25.777788703828897,17,0
681,26.613435193939125,15,0
682,25.292946348346792,16,0
683,24.407341456885817,16,0
684,4.9398044714121,16,0
685,8.396618373928728,17,0
686,27.406049280267638,17,0
687,25.01851498377553,17,0
688,27.656879100590157,17,0
689,26.940618034903363,18,0
690,26.209158168366326,18,0
691,27.153925833851254,17,0
692,26.009090739971352,17,0
693,26.55059693367263,17,0
694,26.852825936643704,18,0
695,26.21505537638441,18,0
696,26.54639586326496,18,0
697,26.448802512264947,16,0
698,26.971975357864004,16,0
699,25.037780789044824,18,0
700,25.455353187150653,15,0
701,25.85405905196326,15,0
702,26.216038502406402,15,0
703,5.333964104540154,16,0
704,27.110398676250064,16,0
705,24.136545167861705,14,0
706,28.045790093077994,13,0
707,24.541153479336955,14,0
708,27.615725469281873,14,0
709,28.167272190024647,14,0
710,27.365459646375676,14,0
711,22.197252270369823,15,0
712,27.135655504373478,16,0
713,24.900730819693543,14,0
714,27.562372268769508,16,0
715,26.317531827850388,15,0
716,27.96948519605228,15,0
717,27.127933148785345,17,0
718,29.187513047835104,15,0
719,29.104878218027896,12,0
720,27.71243004671261,16,0
721,4.985260435423925,16,0
722,27.506338328360165,16,0
723,27.62227271230531,15,0
724,26.0263595522351,16,0
725,22.307873140480485,16,0
726,22.20818265091627,16,0
727,26.10849740739127,15,0
728,27.451609736303006,15,0
729,28.37440129887701,14,0
730,25.137268063479887,15,0
731,27.308977973396185,15,0
732,28.4527416170894,14,0
733,27.737904399121764,15,0
734,26.049474266053053,16,0
735,26.390723018165115,16,0
736,27.0976128177795,16,0
737,26.988115537310264,17,0
738,27.778503354504572,17,0
739,26.02312999454013,16,0
740,6.714657351568641,16,0
741,26.11678850297015,16,0
742,27.894521923611528,16,0
743,26.458479473139715,17,0
744,27.68115521178443,17,0
745,29.447764547292742,14,0
746,26.830838514879353,16,0
747,28.369987080889864,16,0
748,28.632993139229274,16,0
749,27.855988204900015,16,0
750,28.392264108795278,14,0
751,29.907616833758787,14,0
752,27.525472670118585,15,0
753,27.8245732746897,16,0
754,28.59219872660095,13,0
755,28.21843820852143,13,0
756,28.954390131092993,12,0
757,28.470509974816895,14,0
758,29.444456924632146,13,0
759,28.35253559019563,16,0
760,5.395845474392175,16,0
761,25.566917806549142,14,0
762,28.823067778090834,14,0
763,27.57306266270478,14,0
764,28.381313268012775,14,0
765,28.412651316547105,16,0
766,29.988231508955064,14,0
767,29.822344517679515,14,0
768,26.673178673178672,17,0
769,29.29453753046928,14,0
770,30.40716843799388,15,0
771,29.351733404246385,13,0
772,27.343516327342186,16,0
773,29.895466111661523,14,0
774,25.93126302187985,14,0
775,28.194916678430502,13,0
776,28.80248312423175,13,0
777,28.622246485601202,14,0
778,29.522798620398394,13,0
779,30.458175691867517,14,0
780,28.6396405623724,14,0
781,28.57311025123985,15,0
782,28.215780586743445,16,0
783,24.36126873863775,13,0
784,25.93110270297005,14,0
785,27.52619524200164,15,0
786,27.789177979633347,15,0
787,26.490731442358097,17,0
788,27.52944728499511,16,0
789,27.07871885753391,15,0
790,28.07883461868038,13,0
791,27.26034537667115,17,0
792,6.738844518136846,15,0
793,21.853072963341184,16,0
794,28.929027630253955,14,0
795,27.85968874334943,17,0
796,27.069456455797503,19,0
797,26.79159134606172,18,0
798,26.719907245195035,15,0
799,28.82564292881393,14,0
800,27.83232801810231,13,0
801,26.793987440829444,15,0
802,26.07003716917569,15,0
803,28.786866343632894,14,0
804,20.140425348014194,16,0
805,28.77758337964583,15,0
806,25.45458076418896,15,0
807,27.316270042853606,14,0
808,27.17820717183106,16,0
809,27.504895306669816,16,0
810,28.01020421792149,15,0
811,27.12758223705486,16,0
812,6.668994444497445,17,0
813,28.613069371772394,16,0
814,28.332808689719464,16,0
815,27.33104396499482,17,0
816,27.075397645114645,16,0
817,27.706206030980614,16,0
818,27.68554040317364,16,0
819,27.374032449648222,16,0
820,27.500026226068712,18,0
821,26.817457577268833,17,0
822,26.815743037618596,16,0
823,27.960535438109968,15,0
824,27.672388995183745,15,0
825,28.278748651564186,15,0
826,27.78807332763567,14,0
827,27.72268746488648,15,0
828,28.306994573873606,14,0
829,26.813514463800544,15,0
830,27.79157169361251,15,0
831,28.521039031687746,13,0
832,5.49703543325662,16,0
833,26.835130103199635,17,0
834,23.316715216472836,16,0
835,29.37701978637717,15,0
836,29.386487679448464,16,0
837,28.707070845339373,15,0
838,29.500372772158844,16,0
839,27.814978148853065,16,0
840,28.769490362850675,16,0
841,28.25798193075477,16,0
842,27.377248635805852,17,0
843,28.699213805278248,15,0
844,27.91903135837477,14,0
845,25.83654059381545,16,0
846,28.305657346857515,15,0
847,27.074349010444234,17,0
848,28.522784612141365,17,0
849,27.905100262131917,17,0
850,29.62539377586913,16,0
851,28.588690768307977,15,0
852,6.706326098253188,16,0
853,26.23145044278781,16,0
854,27.465811014340908,16,0
855,27.39369873034119,18,0
856,27.50922482603021,15,0
857,28.317505755585113,16,0
858,27.204649232046492,18,0
859,26.336866428894357,17,0
860,28.12288959515093,17,0
861,27.547166341562733,18,0
862,25.893802359535997,18,0
863,27.89173948316908,17,0
864,27.772065737025414,17,0
865,27.204649232046492,17,0
866,26.9634791552827,16,0
867,26.26578243689217,17,0
868,28.263123138502177,15,0
869,27.76489590573594,15,0
870,28.116668342550696,17,0
871,26.17268727964806,16,0
872,27.174509384698116,16,0
873,10.691654537251113,16,0
874,10.765750249616913,15,0
875,28.17843706331291,16,0
876,25.880061949687477,17,0
877,24.838649311271926,19,0
878,26.271869715001564,18,0
879,28.467997882362525,17,0
880,28.142136339237787,16,0
881,26.637097440001018,15,0
882,27.172396815216477,17,0
883,22.721901697247457,17,0
884,27.826788474679724,16,0
885,27.852473603824954,14,0
886,26.245895074088907,16,0
887,26.173503900156007,13,0
888,29.481088907788656,14,0
889,25.80633729157694,18,0
890,26.008123073870365,18,0
891,24.232765593584617,17,0
892,27.842119936805492,16,0
893,7.343830596375976,15,0
894,6.114270553626459,15,0
895,6.885887088830371,15,0
896,7.872827574297475,15,0
897,21.655285644216125,16,0
898,27.406765595697827,15,0
899,27.720672015650404,17,0
900,27.26247164427458,16,0
901,27.841195876562384,14,0
902,21.495802626049343,15,0
903,27.016972952778474,15,0
904,28.252842593091557,15,0
905,27.111975850500638,13,0
906,28.06286589812727,16,0
907,28.307758760326116,13,0
908,27.28819028782595,14,0
909,26.44163278171789,16,0
910,25.95629707100024,16,0
911,27.820882058357267,15,0
912,28.281608846633628,12,0
913,24.41131895377667,15,0
914,27.26335768700762,15,0
915,28.72102769180202,14,0
916,7.257924909974684,15,0
917,6.552873040647053,14,0
918,27.100414165627484,15,0
919,27.681885980543566,17,0
920,28.225844224013784,14,0
921,26.075385600517244,14,0
922,28.722797838755845,13,0
923,30.851132376630158,11,0
924,29.153227544119385,13,0
925,28.69057602725202,12,0
926,28.116668342550696,12,1
927,28.19548528482502,14,0
928,28.421315118989536,14,0
929,27.71737463984563,14,0
930,28.304893273857324,14,1
931,27.799676555582067,14,1
932,25.186779400461184,13,0
933,29.50182526675623,13,1
934,23.380533242657183,13,1
935,28.369987080889864,12,1
936,7.125160321475349,12,1
937,6.840952053197024,13,1
938,6.920951108030955,14,1
939,5.447558387514904,13,1
940,26.797753598650626,14,1
941,28.331660395966036,14,1
942,27.409810354066735,16,1
943,28.347553392808866,16,1
944,28.007585672694248,15,1
945,29.35728034380665,15,0
946,28.6996065551336,14,0
947,24.620384012585188,18,0
948,25.61970265218613,16,0
949,27.734969714603118,15,0
950,28.402069395162382,15,0
951,28.469543732945983,14,0
952,26.74836422075686,16,1
953,28.40380044288839,16,0
954,28.035292230362014,15,0
955,27.30080126014593,15,0
956,27.238570241064007,16,1
957,26.280594246759023,17,0
958,5.627113368590801,16,0
959,27.245824753317788,14,0
960,26.607694991594506,17,0
961,27.311111834608496,16,1
962,27.54789005287183,14,1
963,26.97024100414105,15,1
964,26.592512284038676,16,1
965,26.66232709519935,14,1
966,25.952603116066676,15,1
967,26.779959264721846,15,0
968,27.328194736739228,15,0
969,28.590054872022087,14,0
970,26.374791702038017,14,1
971,25.921487194699893,14,1
972,27.544814542397816,15,0
973,26.124433980479722,16,0
974,26.4352999754196,16,0
975,28.425360035241095,12,0
976,22.245520986920965,14,0
977,4.916936293128511,14,1
978,6.056371869512984,15,0
979,6.996873821844545,15,1
980,7.967145977775667,14,0
981,20.766040033864908,15,0
982,23.35332568679636,15,1
983,21.910265317529554,15,1
984,23.62961544095278,17,1
985,25.854696534464267,17,1
986,26.827749421140833,15,1
987,27.532338635035874,17,0
988,25.19025855079427,20,0
989,26.36269013199246,19,1
990,26.57246395174983,18,1
991,25.13365292425695,18,1
992,26.77739472407365,18,0
993,27.25148949717694,17,0
994,27.136006625001617,16,1
995,26.46265276121616,17,1
996,27.67348446860732,15,1
997,27.226193412699445,16,0
