frame,fps,vehicles,people
266,30.203096421113273,5,2
267,30.828456557371023,5,2
268,31.533038124093135,4,2
269,31.08204204738297,4,2
270,30.570060421419356,4,2
271,31.607177037098438,3,2
272,31.456179033733818,3,2
273,31.8126270440824,3,2
274,32.10458877109725,3,2
275,31.267175572519083,3,2
276,32.716879875195005,4,2
277,31.146669835069765,4,2
278,30.834575742872687,4,2
279,31.809008107144752,4,2
280,12.2063343781012,5,2
281,9.832166717457042,4,2
282,28.143835846233333,4,2
283,31.7550631042602,4,2
284,33.593131287242905,3,2
285,32.866599799398195,4,2
286,32.25395262996001,3,2
287,32.10090310730139,4,2
288,31.262514534450375,5,2
289,30.788175965822756,5,2
290,30.67020584256517,5,2
291,30.184838147876274,5,2
292,33.70570319594339,4,2
293,32.16022205353514,4,2
294,31.673531033128686,4,2
295,31.562461904296068,4,2
296,32.55335133960448,4,2
297,33.88816262553628,3,2
298,32.72428240397594,4,2
299,27.732219011788974,4,2
300,30.766946634879883,5,2
301,30.21985258622553,5,2
302,32.967867697918635,4,2
303,31.16402651053586,5,2
304,30.68456591875105,5,2
305,32.13459696758426,4,2
306,30.88429904202287,4,2
307,30.893853349537803,4,2
308,7.0455441087293575,4,2
309,31.568163173145674,3,2
310,30.56983761406373,3,2
311,27.897304919253997,3,2
312,31.75915072766647,3,2
313,30.36622165590339,3,3
314,31.11362995712357,3,2
315,30.490502395300993,3,2
316,32.121061740875184,2,2
317,31.817212213161387,3,2
318,31.84765260176615,3,2
319,30.003462237292016,3,2
320,31.713045713680835,3,2
321,28.194916678430502,5,2
322,29.923833169242183,4,3
323,31.040177613321,3,3
324,31.4293079159548,4,3
325,31.007592391344527,3,3
326,32.354469437501926,4,2
327,31.859264266887454,4,2
328,30.98583058760952,4,3
329,29.799249744230988,4,3
330,7.327831161116741,3,3
331,8.241076252920223,4,3
332,19.312036687447627,3,3
333,32.04425055962595,4,3
334,31.77286397139589,4,3
335,32.172062805378495,2,3
336,30.91730919491088,4,4
337,30.432761097647692,4,4
338,31.048679379367524,4,4
339,21.43812069696954,4,4
340,30.83389571341405,4,3
341,31.10140220526624,4,3
342,31.834841216831624,4,3
343,31.218768607836132,4,4
344,30.796314108447447,4,4
345,28.798132445329397,4,4
346,29.807085243222115,4,4
347,31.9108933489554,4,4
348,25.67915021275293,4,4
349,26.690151958663172,4,4
350,30.470788231020705,4,4
351,24.538856223489834,4,4
352,30.16204632566033,4,4
353,29.33366903053446,4,4
354,30.286188794777924,4,4
355,30.01870844456532,4,4
356,31.085958228955132,4,4
357,30.146004183047875,4,4
358,29.009260988345957,4,4
359,29.585063235781647,4,4
360,8.34109711085656,3,3
361,19.122646885842332,4,4
362,23.66027347804504,4,3
363,32.35621658733771,4,3
364,28.91646271260057,4,3
365,26.63033250582536,3,4
366,32.19478196793037,4,3
367,27.898047145213642,3,4
368,31.688367419406017,4,4
369,31.42483385904054,4,4
370,25.953406060306047,4,4
371,32.02492173780255,4,3
372,32.45762397077942,4,4
373,31.188590294611917,4,4
374,31.113860761841178,3,4
375,29.468868123375255,4,4
376,30.26346207961441,3,4
377,31.655124528301886,3,4
378,32.43729167472255,3,4
379,30.94536627834055,2,4
380,33.33786920166598,2,4
381,32.32180754737337,3,4
382,31.926439021419764,3,3
383,31.59122680163895,3,3
384,33.53645645933779,3,3
385,35.10200938998569,3,1
386,24.984685033507073,3,1
387,30.74867674442473,3,1
388,33.82285013870073,3,0
389,31.859022270835233,3,2
390,32.23189296774739,3,2
391,31.818660435900743,2,3
392,7.787086700716457,3,3
393,32.68704848149505,3,3
394,30.178974104373978,3,3
395,31.297506230692317,3,3
396,28.533456692699122,3,2
397,21.51432645649743,3,2
398,32.313839089669415,3,2
399,32.33626039827614,3,2
400,29.366735515490987,3,3
401,30.623181104661775,3,3
402,31.880574325608265,3,3
403,31.486404924555213,3,3
404,30.873387067093592,3,3
405,30.422386468314123,3,3
406,31.887118355431213,3,3
407,30.85884975610474,3,3
408,30.58499591646249,3,3
409,29.070584973662324,3,3
410,30.340301789615314,3,3
411,32.01758778625954,3,3
412,31.674009409383707,3,3
413,30.82551114900122,3,3
414,8.033064562465286,3,2
415,20.323997441513384,3,2
416,30.91320754716981,3,2
417,27.08081688522156,3,1
418,33.85588479824356,3,1
419,29.17736101062942,3,2
420,21.02060310825778,3,2
421,31.428601401221385,3,3
422,31.36561399310515,3,3
423,33.09141689480785,3,3
424,32.675843908975466,3,3
425,32.06826053382062,3,3
426,32.99691610548178,3,3
427,32.35172429751556,3,3
428,31.5216629966707,3,3
429,33.99914076115592,3,3
430,33.54691749048213,3,3
431,33.31827208744419,3,3
432,28.005528587739622,3,3
433,31.56578739416745,3,3
434,32.23759088743025,3,3
435,32.53920868890613,3,3
436,32.93421486565008,3,3
437,31.64557114833258,3,3
438,31.647720156038964,3,3
439,31.360220118732524,3,2
440,29.154646054607127,3,2
441,30.752734844707746,3,3
442,32.46817668096175,3,2
443,32.21184240841717,3,2
444,31.259718578583353,3,2
445,31.385563986291324,3,2
446,7.56193704251253,3,2
447,22.31012765957447,3,2
448,32.425004251897896,3,2
449,27.403900558622716,3,2
450,31.740404407313235,3,3
451,31.795745713116123,3,2
452,25.364222951929996,3,2
453,31.79454058930101,3,2
454,32.67737135288847,3,2
455,33.28944799396802,3,2
456,31.90603843052534,3,3
457,32.22916858767481,3,2
458,32.67737135288847,3,2
459,31.4347255843932,3,2
460,32.602187312962975,3,3
461,32.12721270288695,3,3
462,32.85424238626394,3,2
463,27.480927233891997,3,3
464,32.51902620561327,3,3
465,31.695551306949998,3,3
466,32.83392436376162,3,3
467,29.213127542207612,3,3
468,32.860677379170944,3,4
469,32.738841968871476,3,3
470,30.661237618334003,3,2
471,29.922765764673148,3,1
472,31.260883499414927,3,2
473,8.586298946954685,3,3
474,9.18679335374695,3,2
475,16.75228859457128,3,2
476,33.17937237467665,3,2
477,29.75717802640634,3,3
478,34.31232258117295,3,2
479,33.3824456400624,4,2
480,35.63009905027268,4,1
481,32.80362268400842,3,2
482,35.038084656703454,3,1
483,34.178114228440585,3,1
484,34.15084231010365,3,3
485,35.4563083815884,3,2
486,35.95662200276042,3,1
487,36.336342372000345,3,0
488,34.71301353990797,3,2
489,36.291068925536884,3,1
490,33.93861714609378,3,1
491,34.71502470596999,3,2
492,34.56568570086449,3,2
493,34.602186198077796,3,2
494,34.60447003885914,3,3
495,31.718321788317855,3,4
496,33.87940323583816,3,4
497,31.66133731902109,3,4
498,32.71483838762012,3,3
499,31.406009689182408,3,4
500,29.76097862104688,3,4
501,30.930989218448104,3,4
502,30.560482637016744,3,4
503,26.824832596780485,3,4
504,29.754855918616364,4,3
505,30.9369209889656,4,2
506,8.515350476492108,4,2
507,19.012733165612747,4,2
508,31.396371040182046,4,4
509,33.100295939707216,3,4
510,33.92873379118434,4,2
511,34.71301353990797,4,3
512,34.8257097071498,4,1
513,28.07789477912184,4,1
514,33.76974791269132,4,1
515,34.541489607009915,4,1
516,32.30935855858632,4,2
517,33.53082629828601,4,2
518,31.843542166479395,4,3
519,29.341672088256487,4,2
520,32.62653339037766,4,2
521,32.7163694794153,4,2
522,30.289469503300257,4,2
523,32.841379958344426,4,2
524,32.451094777562865,3,2
525,28.325729027378202,3,2
526,34.34125892447763,3,2
527,34.101141500536606,3,2
528,28.99802960433072,4,2
529,31.856844471787394,4,3
530,28.528216673581685,4,3
531,32.32529498354566,4,3
532,31.104169911084416,4,3
533,30.737860377856276,4,3
534,31.39378606767812,4,2
535,29.094379933685715,4,2
536,8.91382860931825,4,2
537,20.903791714843905,4,2
538,28.92842905323852,4,2
539,28.490235635345982,4,2
540,29.179187856104296,4,3
541,31.929598587099672,4,2
542,28.225844224013784,4,2
543,32.96061358564109,4,2
544,33.97985984526269,4,2
545,29.146542139203913,4,2
546,32.14641885418663,4,2
547,31.53114169943092,3,2
548,33.484516329903165,3,2
549,30.117863323352218,3,2
550,33.62410113755702,3,1
551,33.535652034860476,3,0
552,33.73552429441241,3,1
553,28.780545377194066,3,3
554,32.47345560966546,3,3
555,32.41873874430935,3,3
556,27.71023301599466,4,3
557,32.974865759412566,3,2
558,9.78674195580652,3,1
559,8.719132889578127,3,2
560,19.78538610311807,3,2
561,34.436841629925205,3,3
562,28.896938965324807,4,4
563,30.603518346916886,4,4
564,31.115938158402326,4,4
565,32.02516626071819,4,4
566,30.478537950078117,4,4
567,30.427904007428687,4,4
568,30.75679401627924,4,4
569,28.438465763084203,4,6
570,30.202661443631545,4,6
571,30.431657077350593,4,5
572,29.118618180808376,4,5
573,29.624138320714206,4,3
574,25.697715311517797,4,3
575,30.789758045572,3,3
576,33.240113486868175,3,3
577,30.686810895442672,3,3
578,32.90527670123798,3,3
579,30.078554268708093,3,3
580,6.713829742959313,3,3
581,33.44206665603572,3,3
582,30.69781603138357,3,3
583,30.958842633599055,4,3
584,31.12702229346632,4,3
585,32.12918150829216,4,4
586,30.49892745213528,4,4
587,30.63257451268231,3,3
588,31.878635869606523,4,3
589,31.250169501627962,4,3
590,32.62653339037766,4,3
591,29.926395250938253,4,3
592,30.741014365288773,3,3
593,29.21231369271486,3,3
594,32.2249590878708,3,3
595,27.130916265079726,3,3
596,32.17699902570751,4,3
597,32.39270020002626,4,3
598,29.775556565197636,4,4
599,31.680947489274278,4,3
600,29.305999818335533,4,4
601,29.73692457124221,4,4
602,24.792107767512515,3,4
603,6.913433406572396,3,4
604,25.302559028992675,4,4
605,30.18092853236623,4,4
606,30.96067083973072,4,4
607,29.419054365894887,4,3
608,31.06454647123738,4,4
609,28.042602410927397,4,4
610,22.65060969682569,4,4
611,29.05105383821523,4,4
612,30.162697042917962,4,5
613,30.40915253499989,4,5
614,28.441744083542414,4,6
615,29.11639466029864,4,4
616,30.097764000114815,4,4
617,29.954393206830307,4,4
618,26.417318024072408,4,4
619,30.35479388605836,4,4
620,32.170582234596594,4,4
621,30.25036602165117,4,4
622,10.757190817297458,4,4
623,11.654405512795577,4,3
624,30.893625797327754,4,4
625,29.691665132873666,4,4
626,29.61995423858083,4,4
627,30.81599905957034,4,2
628,32.30662106787442,4,2
629,32.59332017468878,4,2
630,31.492315200660734,4,4
631,25.79729006624146,5,4
632,30.324508003528205,4,3
633,32.28896296353321,4,3
634,32.58724263848963,4,3
635,31.20227937183369,4,3
636,31.100479746112722,4,3
637,29.013475000691734,4,3
638,29.73460562321882,4,2
639,31.479079262389206,4,2
640,31.788998196177108,4,2
641,29.024919208066045,4,2
642,32.98913026379953,4,2
643,7.162000775229538,4,2
644,32.036663051282446,4,2
645,31.069378805611937,4,3
646,31.036732277638006,3,2
647,31.919393012336094,3,2
648,31.99023735432302,3,2
649,30.837069440870494,3,2
650,26.988115537310264,4,2
651,30.365342291208155,4,3
652,28.708839272269298,4,3
653,32.74037530833359,4,2
654,30.102300211719957,4,2
655,31.216445125854037,4,2
656,30.46680419560101,4,2
657,31.40883187682999,4,3
658,31.537068784023578,4,2
659,30.72142506610414,4,2
660,32.12278377281326,4,2
661,32.28498633722049,4,2
662,29.852697508896796,4,3
663,9.855871267306446,4,2
664,6.841543460389127,4,2
665,8.091129531639734,4,2
666,8.179969693010085,4,2
667,12.939152753612458,4,2
668,31.71376507504442,4,2
669,32.56143837530665,4,2
670,27.566719903254004,4,2
671,33.65458805404885,4,2
672,31.85611860493377,4,2
673,32.38169648027052,4,2
674,32.04694376528117,4,2
675,31.577907607058965,4,2
676,30.804230317273795,4,2
677,34.25431618836058,4,2
678,31.782735208535403,4,2
679,32.725559040619196,4,2
680,33.286277746474404,4,2
681,31.012407021279742,4,2
682,31.26624325371977,4,2
683,30.22943588782622,4,2
684,30.577637804460192,4,3
685,30.802420539333763,4,3
686,32.53214197071234,4,2
687,7.991159682053392,4,3
688,8.275057658805865,4,2
689,13.551783187184574,4,2
690,27.545538130138965,4,2
691,30.710402999062794,4,2
692,30.941257183325096,4,2
693,34.002999570331816,4,2
694,26.13843517277911,4,2
695,33.23168586686104,3,2
696,32.83186824369281,3,2
697,33.49601494992733,3,2
698,32.04743348767555,4,2
699,31.906523855890946,4,2
700,31.746650721324876,4,3
701,29.114575668809263,4,2
702,27.97396222388219,4,2
703,32.340249666520165,4,2
704,32.60142708349527,4,3
705,33.40637494623827,4,3
706,33.25276293465679,4,3
707,33.15996110272202,4,3
708,32.16540130983604,4,2
709,31.142738342738344,4,2
710,30.915486105992482,4,2
711,8.44328672483,4,2
712,18.040482765146628,4,2
713,29.95567681067299,4,2
714,28.950792741428938,4,2
715,30.35479388605836,4,2
716,29.91721648822728,4,2
717,31.936892279812078,4,2
718,29.854184906009554,4,2
719,30.008614151820847,4,2
720,30.589234011829312,4,3
721,29.395137608892192,4,2
722,29.5284104109319,4,2
723,31.696030348600836,4,2
724,23.264078628439577,4,2
725,30.955872259083495,4,2
726,30.05743032613603,4,2
727,30.326262056599134,4,2
728,30.759049574655325,4,2
729,29.815136802746718,4,2
730,30.367320933398013,4,2
731,31.047989873492682,4,2
732,7.855252093364722,4,2
733,8.06731895528675,3,2
734,7.366078453411262,3,2
735,32.01563263312164,3,2
736,25.704172182183655,3,2
737,31.503905780555222,3,2
738,24.108797866347846,4,2
739,30.43982872487118,4,2
740,32.445321142079166,4,2
741,27.236270836444866,4,2
742,31.09102769376742,4,2
743,29.787186898564723,4,2
744,32.21505871871088,4,2
745,32.515244776929336,4,2
746,31.49136940738349,4,2
747,32.20120841746447,3,2
748,32.50315011275311,3,2
749,31.65297451493861,3,2
750,31.65775271909366,3,1
751,31.79526365262743,3,1
752,30.218763959134858,4,2
753,32.99302272530619,4,1
754,32.76851200800012,3,1
755,8.202044300344367,3,1
756,7.34359915328871,3,1
757,10.197278977720293,3,1
758,18.168092488553718,3,1
759,34.17727872753051,3,1
760,27.31520266750026,3,1
761,31.368194328108174,3,1
762,31.372417610363964,3,1
763,32.36895151954807,3,1
764,33.80949079858452,3,1
765,33.02445553753366,3,1
766,32.6262795979962,3,1
767,32.49685437133914,3,1
768,33.82503225806452,3,1
769,34.16419454422533,3,1
770,33.2380061811554,4,1
771,31.934460678691345,4,2
772,31.889300295756765,4,2
773,32.33351834720938,4,2
774,30.84999779343621,4,2
775,32.91689752866482,4,1
776,33.11074797710677,4,1
777,31.615515655857568,4,1
778,32.640498054474705,4,1
779,9.125590705365301,4,2
780,9.458688327913512,4,1
781,15.69536582445216,4,2
782,33.153408372328315,4,2
783,32.71075617669079,4,2
784,30.877705468358904,4,1
785,33.28231578613258,4,2
786,33.50966309011161,4,2
787,32.689086502115984,4,3
788,34.863051501147055,4,3
789,33.1115321460149,4,3
790,32.799005309706835,4,3
791,32.57382943858096,4,3
792,33.85042007311936,4,2
793,32.58091428127549,4,2
794,32.480999914815186,5,2
795,33.28046719405851,5,2
796,33.77491464278812,4,2
797,33.341049284578695,4,2
798,31.379224179852617,4,2
799,33.27439469425317,4,2
800,33.96252570891836,4,2
801,32.69724112662441,4,2
802,31.745929867318594,4,3
803,30.5149034928811,5,4
804,30.534007935063517,4,4
805,30.395930110371115,4,4
806,6.9653964125992465,4,4
807,30.28968824247326,3,4
808,31.793576556021314,4,4
809,30.717375224285036,4,4
810,32.13041213421174,4,4
811,31.51834679691903,4,3
812,29.338183039086765,4,4
813,31.04753021992257,4,4
814,30.58611109085473,5,4
815,32.01245601850085,5,4
816,29.49643100768652,5,4
817,29.59821604990544,5,4
818,30.31552166528134,5,5
819,29.13864515815288,5,5
820,29.9477630056978,5,5
821,31.693635285138924,5,5
822,29.827858651514397,5,6
823,30.159443737371557,5,6
824,31.090105849912533,4,6
825,29.686621462848407,4,6
826,7.868145885937037,5,6
827,7.02309382200075,5,4
828,7.623540017957825,4,6
829,20.46740774718679,4,4
830,31.650824793612944,3,3
831,31.418948882363516,3,3
832,31.337492435166574,5,4
833,29.062930472983272,4,4
834,30.347106959648652,4,4
835,28.35943690922122,5,4
836,30.282252882525793,4,4
837,29.213941437049005,5,4
838,30.316617275027106,5,4
839,31.15222186736384,5,4
840,30.470788231020705,5,4
841,31.066617287608324,5,5
842,31.22620607504467,5,3
843,28.81534508580772,5,3
844,28.501270708470937,5,3
845,32.165647982698985,5,3
846,25.672391631676234,5,2
847,30.855444553974724,5,1
848,10.267171910035348,5,1
849,7.265204031081872,5,1
850,11.217385955481385,5,2
851,30.29012573029732,5,3
852,30.382279012828594,5,1
853,30.478759428546514,5,2
854,26.634391053931687,5,3
855,23.65173456038255,5,3
856,28.6515745611039,5,3
857,24.308464458547046,5,2
858,30.121756616036482,5,3
859,30.379198203744615,5,3
860,29.131561766380976,5,2
861,32.21357418799874,5,2
862,31.359047782820316,5,2
863,30.456848663524866,5,2
864,30.373698312694618,5,2
865,30.959071147557925,5,2
866,23.45505891300336,5,2
867,25.885172956460025,5,2
868,31.865073275239883,5,2
869,30.610665518424184,5,2
870,7.670383930302221,5,2
871,29.33613104480535,5,2
872,31.34803210810326,5,1
873,30.840924131237223,5,2
874,32.27653925770879,5,1
875,29.925327663582074,6,0
876,32.680681304639165,5,0
877,32.29965500246427,3,1
878,31.54892964060596,3,2
879,33.133503965620754,3,2
880,32.43804426845679,3,2
881,32.10458877109725,3,2
882,32.024677218620916,3,2
883,31.33327855013783,3,2
884,33.343699817155574,3,0
885,32.052821422021154,3,1
886,32.227435131044125,3,1
887,33.73878069773241,3,0
888,29.04884062387456,3,0
889,32.61917501399863,4,0
890,31.570539309773814,4,1
891,31.537068784023578,4,1
892,7.965557254227954,5,1
893,8.188337638048607,5,1
894,30.695569444241155,5,1
895,32.18267755202259,5,1
896,27.143909242109487,5,2
897,30.599499529440948,5,1
898,31.478134263949865,4,1
899,31.176303564128293,4,1
900,32.39620295205802,4,1
901,31.51479449996243,4,1
902,31.2029757476566,4,1
903,31.850312860701052,4,1
904,32.681954541558554,4,1
905,29.61514400502729,3,3
906,31.41683083030598,4,1
907,31.083654473231753,4,2
908,31.718561651605096,4,1
909,23.926707663521547,4,2
910,32.554109328552244,4,2
911,28.300309701970892,4,1
912,31.004841845371416,4,1
913,30.396590958503037,4,2
914,7.471297086334075,4,2
915,6.676255328360727,4,4
916,29.10609004607783,4,3
917,30.893625797327754,4,2
918,28.335679831376417,4,2
919,29.18852864012471,4,2
920,30.214845550945135,4,4
921,31.12101740691825,4,4
922,29.893335423957122,4,2
923,30.2462212991808,4,2
924,30.03655113148095,4,2
925,31.789721007435254,4,1
926,33.33151085539909,3,1
927,32.867887564551644,3,2
928,32.00659315502308,3,3
929,31.236671010984917,4,2
930,32.000488288700694,3,2
931,34.3705257637341,2,2
932,35.03603588552717,2,2
933,30.499149227032767,2,2
934,33.47275846933482,2,2
935,31.19856589233779,3,4
936,5.305827005132136,3,4
937,9.279967431754924,3,3
938,31.442266317833234,3,3
939,27.645394745514704,2,3
940,28.81752286203082,2,2
941,29.707437653608334,3,3
942,30.142971102503108,3,3
943,27.938930484133117,2,2
944,31.418007490636704,3,2
945,27.942280788242975,3,3
946,30.92346370774505,2,4
947,29.899728398406033,2,4
948,32.08567800370251,2,4
949,29.51345037469655,2,3
950,33.12303755883375,2,3
951,32.28225297477025,3,3
952,32.12918150829216,3,3
953,29.834223647990214,3,4
954,29.77111828796536,4,4
955,31.749053804463014,4,4
956,30.625640726083212,4,3
957,5.995040228463943,4,4
958,30.38624097136192,4,3
959,32.1511007542773,4,2
960,32.445572126988054,4,2
961,32.383446571958,4,2
962,32.57686542240449,4,2
963,32.37244913710599,4,3
964,30.94719289313884,4,3
965,30.467689446768944,4,3
966,30.603741645506815,4,4
967,30.416870929844663,5,4
968,29.678009156070672,5,4
969,30.321877304339026,5,4
970,31.830009410193366,5,2
971,31.826869522328035,5,3
972,31.81335093028724,5,4
973,30.376338011848375,5,4
974,30.64779511161448,4,5
975,32.509700272057174,4,4
976,31.581236352684286,4,4
977,11.59050940382564,4,2
978,11.690331787370674,4,2
979,32.81080785086793,4,2
980,25.22388939338357,4,2
981,28.385346805357226,4,2
982,33.197229807273736,4,1
983,33.497352511320706,4,1
984,30.426358894748677,4,1
985,33.091155818540436,4,1
986,32.98757353635134,3,1
987,32.77440125024419,3,1
988,31.285833631698292,3,2
989,28.527634568035584,3,2
990,32.443564356435644,3,1
991,33.259618739493135,3,1
992,29.14147947946557,3,3
993,32.1127002113129,3,2
994,31.68980393638321,3,2
995,32.68806746003912,3,2
996,32.10999594252161,3,2
997,28.53423315554588,4,2
998,7.143241066060824,4,2
